"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2022","7,284.15","7,446.01","7,578.85","7,263.62","14.59B","-1.88%"
"07/01/2022","7,423.43","7,169.28","7,441.20","7,007.09","16.84B","3.54%"
"06/01/2022","7,169.28","7,607.66","7,646.66","6,998.17","17.75B","-5.76%"
"05/01/2022","7,607.66","7,544.55","7,648.26","7,158.53","19.91B","0.84%"
"04/01/2022","7,544.55","7,515.68","7,669.56","7,339.53","17.23B","0.38%"
"03/01/2022","7,515.68","7,458.25","7,595.42","6,787.98","27.52B","0.77%"
"02/01/2022","7,458.25","7,464.37","7,687.27","7,204.74","19.69B","-0.08%"
"01/01/2022","7,464.37","7,384.54","7,619.01","7,283.38","17.84B","1.08%"
"12/01/2021","7,384.54","7,059.45","7,457.14","7,059.35","14.28B","4.61%"
"11/01/2021","7,059.45","7,237.57","7,402.68","6,989.66","18.02B","-2.46%"
"10/01/2021","7,237.57","7,086.42","7,281.17","6,945.50","15.35B","2.13%"
"09/01/2021","7,086.42","7,119.70","7,195.62","6,828.28","15.66B","-0.47%"
"08/01/2021","7,119.70","7,032.30","7,224.46","6,993.06","12.39B","1.24%"
"07/01/2021","7,032.30","7,037.47","7,170.60","6,813.03","13.54B","-0.07%"
"06/01/2021","7,037.47","7,022.61","7,217.54","6,948.63","14.95B","0.21%"
"05/01/2021","7,022.61","6,969.81","7,164.18","6,823.60","14.31B","0.76%"
"04/01/2021","6,969.81","6,713.63","7,040.26","6,713.63","13.53B","3.82%"
"03/01/2021","6,713.63","6,483.43","6,812.78","6,483.43","19.56B","3.55%"
"02/01/2021","6,483.43","6,407.46","6,799.92","6,407.46","16.90B","1.19%"
"01/01/2021","6,407.46","6,460.52","6,903.61","6,397.24","15.24B","-0.82%"
"12/01/2020","6,460.52","6,266.19","6,676.60","6,263.60","17.48B","3.10%"
"11/01/2020","6,266.19","5,577.27","6,468.73","5,554.73","23.27B","12.35%"
"10/01/2020","5,577.27","5,866.10","6,040.47","5,525.52","16.27B","-4.92%"
"09/01/2020","5,866.10","5,963.57","6,123.69","5,771.49","16.79B","-1.63%"
"08/01/2020","5,963.57","5,897.76","6,297.20","5,857.06","11.92B","1.12%"
"07/01/2020","5,897.76","6,169.74","6,323.55","5,897.76","16.14B","-4.41%"
"06/01/2020","6,169.74","6,076.60","6,511.84","5,952.44","21.94B","1.53%"
"05/01/2020","6,076.60","5,901.21","6,234.04","5,661.14","20.95B","2.97%"
"04/01/2020","5,901.21","5,671.96","6,151.58","5,395.07","23.75B","4.04%"
"03/01/2020","5,671.96","6,580.61","6,856.27","4,898.79","37.39B","-13.81%"
"02/01/2020","6,580.61","7,286.01","7,547.65","6,460.08","16.54B","-9.68%"
"01/01/2020","7,286.01","7,542.44","7,689.67","7,275.03","13.19B","-3.40%"
"12/01/2019","7,542.44","7,346.53","7,665.40","7,131.16","14.57B","2.67%"
"11/01/2019","7,346.53","7,248.38","7,446.00","7,197.33","14.23B","1.35%"
"10/01/2019","7,248.38","7,408.21","7,433.24","7,004.43","18.28B","-2.16%"
"09/01/2019","7,408.21","7,207.18","7,440.77","7,199.40","15.85B","2.79%"
"08/01/2019","7,207.18","7,586.78","7,609.98","7,020.22","16.06B","-5.00%"
"07/01/2019","7,586.78","7,425.63","7,727.49","7,425.63","14.65B","2.17%"
"06/01/2019","7,425.63","7,161.71","7,469.19","7,079.71","14.52B","3.69%"
"05/01/2019","7,161.71","7,418.22","7,446.46","7,130.85","15.76B","-3.46%"
"04/01/2019","7,418.22","7,279.19","7,528.93","7,279.19","13.70B","1.91%"
"03/01/2019","7,279.19","7,074.73","7,370.61","7,074.73","15.65B","2.89%"
"02/01/2019","7,074.73","6,968.85","7,261.63","6,968.85","13.67B","1.52%"
"01/01/2019","6,968.85","6,728.13","7,001.94","6,599.48","15.44B","3.58%"
